2.58000000000000000000e+03	 2.875e-08	 4.970e-04	-1.811e-07	-9.344e-04	 4.970e-04	 1.676e+01	-2.816e-03	-1.869e+01	-1.811e-07	-2.816e-03	 1.194e-06	 6.317e-03	-9.344e-04	-1.869e+01	 6.317e-03	 6.359e+01
2.61000000000000000000e+03	 3.184e-08	 5.358e-04	-1.926e-07	-9.806e-04	 5.358e-04	 1.737e+01	-2.934e-03	-1.937e+01	-1.926e-07	-2.934e-03	 1.214e-06	 6.337e-03	-9.806e-04	-1.937e+01	 6.337e-03	 6.348e+01
2.64000000000000000000e+03	 3.506e-08	 5.727e-04	-2.041e-07	-1.027e-03	 5.727e-04	 1.788e+01	-3.035e-03	-1.997e+01	-2.041e-07	-3.035e-03	 1.235e-06	 6.367e-03	-1.027e-03	-1.997e+01	 6.367e-03	 6.345e+01
2.67000000000000000000e+03	 3.841e-08	 6.076e-04	-2.158e-07	-1.075e-03	 6.076e-04	 1.834e+01	-3.120e-03	-2.050e+01	-2.158e-07	-3.120e-03	 1.257e-06	 6.416e-03	-1.075e-03	-2.050e+01	 6.416e-03	 6.358e+01
2.70000000000000000000e+03	 4.193e-08	 6.424e-04	-2.280e-07	-1.125e-03	 6.424e-04	 1.878e+01	-3.201e-03	-2.100e+01	-2.280e-07	-3.201e-03	 1.282e-06	 6.482e-03	-1.125e-03	-2.100e+01	 6.482e-03	 6.380e+01
2.73000000000000000000e+03	 4.556e-08	 6.750e-04	-2.403e-07	-1.176e-03	 6.750e-04	 1.916e+01	-3.271e-03	-2.148e+01	-2.403e-07	-3.271e-03	 1.309e-06	 6.560e-03	-1.176e-03	-2.148e+01	 6.560e-03	 6.411e+01
2.76000000000000000000e+03	 4.930e-08	 7.076e-04	-2.528e-07	-1.227e-03	 7.076e-04	 1.952e+01	-3.341e-03	-2.195e+01	-2.528e-07	-3.341e-03	 1.336e-06	 6.640e-03	-1.227e-03	-2.195e+01	 6.640e-03	 6.441e+01
2.79000000000000000000e+03	 5.320e-08	 7.437e-04	-2.652e-07	-1.275e-03	 7.437e-04	 1.996e+01	-3.424e-03	-2.247e+01	-2.652e-07	-3.424e-03	 1.360e-06	 6.698e-03	-1.275e-03	-2.247e+01	 6.698e-03	 6.456e+01
2.82000000000000000000e+03	 5.734e-08	 7.822e-04	-2.781e-07	-1.325e-03	 7.822e-04	 2.045e+01	-3.512e-03	-2.300e+01	-2.781e-07	-3.512e-03	 1.386e-06	 6.763e-03	-1.325e-03	-2.300e+01	 6.763e-03	 6.475e+01
2.85000000000000000000e+03	 6.158e-08	 8.159e-04	-2.915e-07	-1.379e-03	 8.159e-04	 2.083e+01	-3.581e-03	-2.345e+01	-2.915e-07	-3.581e-03	 1.417e-06	 6.861e-03	-1.379e-03	-2.345e+01	 6.861e-03	 6.515e+01
2.88000000000000000000e+03	 6.587e-08	 8.494e-04	-3.048e-07	-1.432e-03	 8.494e-04	 2.118e+01	-3.651e-03	-2.391e+01	-3.048e-07	-3.651e-03	 1.446e-06	 6.950e-03	-1.432e-03	-2.391e+01	 6.950e-03	 6.549e+01
2.91000000000000000000e+03	 7.032e-08	 8.838e-04	-3.184e-07	-1.484e-03	 8.838e-04	 2.156e+01	-3.723e-03	-2.437e+01	-3.184e-07	-3.723e-03	 1.476e-06	 7.042e-03	-1.484e-03	-2.437e+01	 7.042e-03	 6.583e+01
2.94000000000000000000e+03	 7.505e-08	 9.256e-04	-3.321e-07	-1.535e-03	 9.256e-04	 2.208e+01	-3.821e-03	-2.491e+01	-3.321e-07	-3.821e-03	 1.504e-06	 7.108e-03	-1.535e-03	-2.491e+01	 7.108e-03	 6.599e+01
2.97000000000000000000e+03	 7.978e-08	 9.625e-04	-3.459e-07	-1.586e-03	 9.625e-04	 2.248e+01	-3.900e-03	-2.538e+01	-3.459e-07	-3.900e-03	 1.533e-06	 7.187e-03	-1.586e-03	-2.538e+01	 7.187e-03	 6.624e+01
